date,city,precipitation,precipitation_normal,temp_min,temp_max,temp_normal_min,temp_normal_max
2013-08-05,Cleveland,25.89,24.18,58.0,74.0,64.9,83.0
2013-08-06,Cleveland,25.89,24.3,61.0,81.0,64.9,82.9
2013-08-07,Cleveland,26.12,24.42,66.0,80.0,64.8,82.8
2013-08-08,Cleveland,26.15,24.54,70.0,80.0,64.8,82.8
2013-08-09,Cleveland,26.83,24.65,64.0,77.0,64.7,82.7
2013-08-10,Cleveland,26.83,24.76,61.0,77.0,64.6,82.6
2013-08-11,Cleveland,26.83,24.87,63.0,82.0,64.6,82.6
2013-08-12,Cleveland,26.83,24.98,63.0,82.0,64.5,82.5
2013-08-13,Cleveland,26.87,25.09,62.0,72.0,64.4,82.4
2013-08-14,Cleveland,26.87,25.2,55.0,70.0,64.3,82.3
2013-08-15,Cleveland,26.87,25.31,51.0,74.0,64.2,82.3
2013-08-16,Cleveland,26.87,25.43,53.0,77.0,64.1,82.2
2013-08-17,Cleveland,26.87,25.54,54.0,80.0,64.0,82.1
2013-08-18,Cleveland,26.87,25.65,57.0,79.0,63.9,82.0
2013-08-19,Cleveland,26.87,25.77,61.0,81.0,63.8,81.9
2013-08-20,Cleveland,26.87,25.88,61.0,85.0,63.7,81.8
2013-08-21,Cleveland,26.87,25.99,62.0,87.0,63.6,81.7
2013-08-22,Cleveland,27.08,26.09,68.0,85.0,63.4,81.6
2013-08-23,Cleveland,27.08,26.2,60.0,81.0,63.3,81.4
2013-08-24,Cleveland,27.08,26.32,56.0,81.0,63.1,81.3
2013-08-25,Cleveland,27.08,26.43,55.0,85.0,63.0,81.2
2013-08-26,Cleveland,27.08,26.55,68.0,87.0,62.8,81.0
2013-08-27,Cleveland,28.01,26.67,72.0,82.0,62.6,80.9
2013-08-28,Cleveland,28.20,26.79,73.0,78.0,62.4,80.7
2013-08-29,Cleveland,28.20,26.91,68.0,83.0,62.2,80.5
2013-08-30,Cleveland,28.20,27.02,66.0,88.0,62.0,80.3
2013-08-31,Cleveland,28.21,27.14,70.0,85.0,61.8,80.2
2013-09-01,Cleveland,28.21,27.27,71.0,84.0,61.5,80.0
2013-09-02,Cleveland,28.21,27.4,67.0,79.0,61.3,79.7
2013-09-03,Cleveland,28.21,27.53,56.0,70.0,61.1,79.5
2013-09-04,Cleveland,28.21,27.65,54.0,79.0,60.8,79.3
2013-09-05,Cleveland,28.21,27.77,59.0,70.0,60.5,79.0
2013-09-06,Cleveland,28.21,27.89,48.0,74.0,60.3,78.8
2013-09-07,Cleveland,28.21,28.02,54.0,82.0,60.0,78.5
2013-09-08,Cleveland,28.21,28.15,59.0,75.0,59.7,78.3
2013-09-09,Cleveland,28.21,28.28,54.0,81.0,59.4,78.0
2013-09-10,Cleveland,28.21,28.41,76.0,96.0,59.1,77.7
2013-09-11,Cleveland,28.21,28.54,75.0,95.0,58.8,77.4
2013-09-12,Cleveland,28.37,28.67,62.0,77.0,58.4,77.1
2013-09-13,Cleveland,28.44,28.8,55.0,62.0,58.1,76.7
2013-09-14,Cleveland,28.44,28.94,50.0,65.0,57.8,76.4
2013-09-15,Cleveland,28.48,29.08,48.0,69.0,57.4,76.1
2013-09-16,Cleveland,28.48,29.22,52.0,67.0,57.1,75.7
2013-09-17,Cleveland,28.48,29.36,45.0,70.0,56.8,75.4
2013-09-18,Cleveland,28.48,29.51,52.0,76.0,56.4,75.0
2013-09-19,Cleveland,28.48,29.65,61.0,79.0,56.0,74.6
2013-09-20,Cleveland,29.22,29.79,67.0,85.0,55.7,74.2
2013-09-21,Cleveland,30.08,29.93,60.0,70.0,55.3,73.9
2013-09-22,Cleveland,30.08,30.07,55.0,60.0,55.0,73.5
2013-09-23,Cleveland,30.08,30.2,44.0,60.0,54.6,73.1
2013-09-24,Cleveland,30.08,30.33,41.0,67.0,54.2,72.7
2013-09-25,Cleveland,30.08,30.46,45.0,73.0,53.9,72.3
2013-09-26,Cleveland,30.08,30.58,46.0,72.0,53.5,71.9
2013-09-27,Cleveland,30.08,30.7,48.0,73.0,53.1,71.5
2013-09-28,Cleveland,30.08,30.82,51.0,77.0,52.8,71.1
2013-09-29,Cleveland,30.10,30.95,57.0,73.0,52.4,70.7
2013-09-30,Cleveland,30.17,31.07,59.0,68.0,52.0,70.2
2013-10-01,Cleveland,30.17,31.18,57.0,78.0,51.7,69.8
2013-10-02,Cleveland,30.17,31.3,61.0,79.0,51.3,69.4
2013-10-03,Cleveland,30.17,31.42,63.0,80.0,50.9,69.0
2013-10-04,Cleveland,30.17,31.53,67.0,80.0,50.6,68.6
2013-10-05,Cleveland,30.76,31.65,66.0,77.0,50.2,68.2
2013-10-06,Cleveland,32.11,31.76,56.0,80.0,49.9,67.8
2013-10-07,Cleveland,32.65,31.88,48.0,62.0,49.5,67.3
2013-10-08,Cleveland,32.65,32.0,46.0,68.0,49.2,66.9
2013-10-09,Cleveland,32.65,32.12,44.0,71.0,48.8,66.5
2013-10-10,Cleveland,32.65,32.24,43.0,67.0,48.5,66.1
2013-10-11,Cleveland,32.65,32.35,44.0,72.0,48.1,65.7
2013-10-12,Cleveland,32.65,32.46,51.0,78.0,47.8,65.3
2013-10-13,Cleveland,32.65,32.58,52.0,69.0,47.4,64.9
2013-10-14,Cleveland,32.65,32.69,50.0,64.0,47.1,64.5
2013-10-15,Cleveland,32.95,32.8,43.0,67.0,46.8,64.1
2013-10-16,Cleveland,33.26,32.91,48.0,70.0,46.4,63.7
2013-10-17,Cleveland,33.36,33.03,44.0,60.0,46.1,63.3
2013-10-18,Cleveland,33.36,33.15,44.0,65.0,45.8,62.9
2013-10-19,Cleveland,33.65,33.27,42.0,53.0,45.4,62.5
2013-10-20,Cleveland,33.65,33.39,41.0,61.0,45.1,62.1
2013-10-21,Cleveland,33.82,33.5,47.0,65.0,44.8,61.7
2013-10-22,Cleveland,33.82,33.62,37.0,51.0,44.5,61.3
2013-10-23,Cleveland,34.04,33.73,37.0,48.0,44.1,60.9
2013-10-24,Cleveland,34.30,33.84,34.0,47.0,43.8,60.5
2013-10-25,Cleveland,34.31,33.96,34.0,50.0,43.5,60.1
2013-10-26,Cleveland,34.38,34.07,37.0,48.0,43.2,59.7
2013-10-27,Cleveland,34.38,34.19,34.0,52.0,42.8,59.3
2013-10-28,Cleveland,34.38,34.31,35.0,56.0,42.5,58.9
2013-10-29,Cleveland,34.38,34.43,32.0,59.0,42.2,58.5
2013-10-30,Cleveland,34.38,34.55,40.0,67.0,41.9,58.1
2013-10-31,Cleveland,34.87,34.67,61.0,67.0,41.6,57.7
2013-11-01,Cleveland,35.02,34.79,47.0,63.0,41.2,57.3
2013-11-02,Cleveland,35.21,34.91,45.0,51.0,40.9,56.9
2013-11-03,Cleveland,35.21,35.04,34.0,48.0,40.6,56.5
2013-11-04,Cleveland,35.21,35.16,32.0,49.0,40.3,56.0
2013-11-05,Cleveland,35.21,35.27,42.0,61.0,40.0,55.6
2013-11-06,Cleveland,35.51,35.39,49.0,67.0,39.6,55.2
2013-11-07,Cleveland,35.85,35.5,36.0,49.0,39.3,54.8
2013-11-08,Cleveland,35.96,35.61,32.0,44.0,39.0,54.4
2013-11-09,Cleveland,35.96,35.73,32.0,59.0,38.7,54.0
2013-11-10,Cleveland,35.96,35.84,35.0,53.0,38.4,53.6
2013-11-11,Cleveland,36.52,35.95,31.0,49.0,38.1,53.2
2013-11-12,Cleveland,36.59,36.06,31.0,36.0,37.7,52.7
2013-11-13,Cleveland,36.59,36.17,27.0,37.0,37.4,52.3
2013-11-14,Cleveland,36.59,36.29,30.0,52.0,37.1,51.9
2013-11-15,Cleveland,36.59,36.39,42.0,53.0,36.8,51.5
2013-11-16,Cleveland,36.59,36.51,41.0,62.0,36.5,51.1
2013-11-17,Cleveland,37.32,36.61,52.0,65.0,36.2,50.7
2013-11-18,Cleveland,37.32,36.72,37.0,52.0,35.9,50.2
2013-11-19,Cleveland,37.32,36.83,27.0,40.0,35.6,49.8
2013-11-20,Cleveland,37.32,36.94,27.0,48.0,35.3,49.4
2013-11-21,Cleveland,37.41,37.06,40.0,46.0,35.0,49.0
2013-11-22,Cleveland,37.59,37.17,37.0,50.0,34.7,48.6
2013-11-23,Cleveland,37.60,37.29,22.0,37.0,34.4,48.2
2013-11-24,Cleveland,37.60,37.4,21.0,26.0,34.1,47.8
2013-11-25,Cleveland,37.60,37.51,20.0,36.0,33.8,47.4
2013-11-26,Cleveland,37.69,37.61,32.0,36.0,33.5,47.0
2013-11-27,Cleveland,37.74,37.72,26.0,35.0,33.2,46.6
2013-11-28,Cleveland,37.75,37.83,20.0,30.0,32.9,46.2
2013-11-29,Cleveland,37.75,37.93,21.0,36.0,32.6,45.8
2013-11-30,Cleveland,37.75,38.04,28.0,42.0,32.4,45.4
2013-12-01,Cleveland,37.75,38.14,33.0,44.0,32.1,45.0
2013-12-02,Cleveland,37.75,38.24,34.0,42.0,31.8,44.7
2013-12-03,Cleveland,37.75,38.34,34.0,51.0,31.5,44.3
2013-12-04,Cleveland,37.75,38.44,43.0,62.0,31.3,43.9
2013-12-05,Cleveland,37.81,38.54,34.0,63.0,31.0,43.6
2013-12-06,Cleveland,37.96,38.64,28.0,35.0,30.7,43.2
2013-12-07,Cleveland,37.96,38.73,21.0,29.0,30.5,42.9
2013-12-08,Cleveland,37.96,38.84,19.0,30.0,30.2,42.5
2013-12-09,Cleveland,37.96,38.94,26.0,35.0,29.9,42.2
2013-12-10,Cleveland,37.96,39.04,20.0,28.0,29.7,41.9
2013-12-11,Cleveland,38.13,39.14,18.0,26.0,29.4,41.6
2013-12-12,Cleveland,38.13,39.24,8.0,20.0,29.1,41.2
2013-12-13,Cleveland,38.13,39.33,18.0,31.0,28.9,40.9
2013-12-14,Cleveland,38.63,39.42,26.0,34.0,28.6,40.7
2013-12-15,Cleveland,38.64,39.51,13.0,34.0,28.4,40.4
2013-12-16,Cleveland,38.69,39.6,10.0,23.0,28.1,40.1
2013-12-17,Cleveland,38.76,39.69,21.0,27.0,27.9,39.8
2013-12-18,Cleveland,38.76,39.78,22.0,31.0,27.6,39.6
2013-12-19,Cleveland,38.76,39.87,29.0,47.0,27.4,39.3
2013-12-20,Cleveland,39.01,39.96,43.0,57.0,27.1,39.1
2013-12-21,Cleveland,41.19,40.05,38.0,59.0,26.9,38.8
2013-12-22,Cleveland,41.49,40.15,37.0,63.0,26.7,38.6
2013-12-23,Cleveland,41.51,40.24,28.0,41.0,26.4,38.4
2013-12-24,Cleveland,41.54,40.34,16.0,28.0,26.2,38.2
2013-12-25,Cleveland,41.54,40.44,14.0,29.0,25.9,37.9
2013-12-26,Cleveland,41.58,40.53,23.0,33.0,25.7,37.7
2013-12-27,Cleveland,41.58,40.63,29.0,42.0,25.5,37.6
2013-12-28,Cleveland,41.58,40.73,39.0,54.0,25.3,37.4
2013-12-29,Cleveland,41.62,40.83,27.0,45.0,25.0,37.2
2013-12-30,Cleveland,41.72,40.93,20.0,28.0,24.8,37.0
2013-12-31,Cleveland,41.85,41.03,18.0,24.0,24.6,36.9
2014-01-01,Cleveland,0.15,0.11,20.0,25.0,24.4,36.7
2014-01-02,Cleveland,0.43,0.22,14.0,24.0,24.2,36.6
2014-01-03,Cleveland,0.45,0.33,8.0,15.0,24.0,36.5
2014-01-04,Cleveland,0.45,0.44,13.0,34.0,23.8,36.3
2014-01-05,Cleveland,0.76,0.54,33.0,40.0,23.6,36.2
2014-01-06,Cleveland,0.84,0.65,-11.0,33.0,23.4,36.1
2014-01-07,Cleveland,0.84,0.75,-11.0,4.0,23.2,36.0
2014-01-08,Cleveland,0.84,0.85,4.0,21.0,23.0,35.9
2014-01-09,Cleveland,0.97,0.96,5.0,31.0,22.9,35.8
2014-01-10,Cleveland,1.04,1.06,31.0,46.0,22.7,35.8
2014-01-11,Cleveland,1.21,1.16,35.0,51.0,22.5,35.7
2014-01-12,Cleveland,1.21,1.26,34.0,41.0,22.4,35.6
2014-01-13,Cleveland,1.30,1.37,41.0,49.0,22.3,35.6
2014-01-14,Cleveland,1.30,1.47,35.0,45.0,22.1,35.5
2014-01-15,Cleveland,1.30,1.57,26.0,35.0,22.0,35.5
2014-01-16,Cleveland,1.35,1.67,21.0,30.0,21.9,35.5
2014-01-17,Cleveland,1.43,1.77,14.0,39.0,21.8,35.5
2014-01-18,Cleveland,1.45,1.86,11.0,21.0,21.7,35.4
2014-01-19,Cleveland,1.47,1.96,20.0,35.0,21.6,35.4
2014-01-20,Cleveland,1.49,2.05,19.0,37.0,21.6,35.4
2014-01-21,Cleveland,1.52,2.14,8.0,19.0,21.5,35.5
2014-01-22,Cleveland,1.53,2.23,5.0,12.0,21.5,35.5
2014-01-23,Cleveland,1.65,2.32,3.0,12.0,21.5,35.5
2014-01-24,Cleveland,1.65,2.41,-1.0,21.0,21.4,35.6
2014-01-25,Cleveland,1.93,2.5,12.0,30.0,21.4,35.6
2014-01-26,Cleveland,1.95,2.58,6.0,37.0,21.4,35.7
2014-01-27,Cleveland,1.99,2.67,-1.0,41.0,21.4,35.7
2014-01-28,Cleveland,2.00,2.75,-9.0,7.0,21.5,35.8
2014-01-29,Cleveland,2.00,2.83,-2.0,16.0,21.5,35.9
2014-01-30,Cleveland,2.00,2.91,11.0,33.0,21.5,36.0
2014-01-31,Cleveland,2.00,2.99,31.0,36.0,21.6,36.1
2014-02-01,Cleveland,2.62,3.07,30.0,43.0,21.7,36.2
2014-02-02,Cleveland,2.90,3.15,24.0,38.0,21.7,36.3
2014-02-03,Cleveland,2.90,3.23,10.0,26.0,21.8,36.4
2014-02-04,Cleveland,3.02,3.31,9.0,27.0,21.9,36.5
2014-02-05,Cleveland,3.29,3.39,17.0,26.0,22.0,36.7
2014-02-06,Cleveland,3.29,3.47,4.0,21.0,22.2,36.8
2014-02-07,Cleveland,3.29,3.55,-3.0,13.0,22.3,36.9
2014-02-08,Cleveland,3.33,3.63,3.0,20.0,22.4,37.1
2014-02-09,Cleveland,3.48,3.71,17.0,25.0,22.6,37.3
2014-02-10,Cleveland,3.49,3.8,10.0,21.0,22.7,37.4
2014-02-11,Cleveland,3.51,3.88,-1.0,17.0,22.9,37.6
2014-02-12,Cleveland,3.51,3.96,-6.0,32.0,23.1,37.8
2014-02-13,Cleveland,3.51,4.05,8.0,31.0,23.2,38.0
2014-02-14,Cleveland,3.54,4.14,22.0,32.0,23.4,38.2
2014-02-15,Cleveland,3.54,4.23,11.0,24.0,23.6,38.4
2014-02-16,Cleveland,3.62,4.32,6.0,26.0,23.8,38.6
2014-02-17,Cleveland,3.81,4.41,-5.0,35.0,24.0,38.8
2014-02-18,Cleveland,4.05,4.51,26.0,46.0,24.2,39.0
2014-02-19,Cleveland,4.05,4.6,30.0,47.0,24.4,39.3
2014-02-20,Cleveland,4.23,4.7,28.0,59.0,24.6,39.5
2014-02-21,Cleveland,4.74,4.79,37.0,56.0,24.8,39.7
2014-02-22,Cleveland,4.79,4.89,36.0,45.0,25.1,40.0
2014-02-23,Cleveland,4.81,4.98,25.0,39.0,25.3,40.2
2014-02-24,Cleveland,4.81,5.08,22.0,28.0,25.5,40.5
2014-02-25,Cleveland,4.88,5.18,18.0,24.0,25.7,40.8
2014-02-26,Cleveland,5.00,5.28,13.0,21.0,26.0,41.0
2014-02-27,Cleveland,5.03,5.38,5.0,19.0,26.2,41.3
2014-02-28,Cleveland,5.03,5.48,1.0,24.0,26.4,41.6
2014-03-01,Cleveland,5.05,5.58,21.0,45.0,26.7,41.9
2014-03-02,Cleveland,5.19,5.67,11.0,21.0,26.9,42.2
2014-03-03,Cleveland,5.19,5.77,1.0,12.0,27.2,42.5
2014-03-04,Cleveland,5.19,5.86,0.0,26.0,27.4,42.8
2014-03-05,Cleveland,5.19,5.96,18.0,24.0,27.7,43.1
2014-03-06,Cleveland,5.19,6.06,17.0,38.0,27.9,43.4
2014-03-07,Cleveland,5.19,6.16,28.0,53.0,28.2,43.7
2014-03-08,Cleveland,5.28,6.25,25.0,39.0,28.4,44.0
2014-03-09,Cleveland,5.28,6.35,17.0,39.0,28.7,44.4
2014-03-10,Cleveland,5.28,6.45,38.0,57.0,28.9,44.7
2014-03-11,Cleveland,5.29,6.54,40.0,63.0,29.2,45.0
2014-03-12,Cleveland,5.86,6.64,14.0,43.0,29.5,45.4
2014-03-13,Cleveland,5.86,6.74,14.0,30.0,29.7,45.8
2014-03-14,Cleveland,5.88,6.84,30.0,59.0,30.0,46.1
2014-03-15,Cleveland,5.88,6.93,29.0,46.0,30.3,46.5
2014-03-16,Cleveland,5.88,7.03,17.0,29.0,30.6,46.9
2014-03-17,Cleveland,5.88,7.12,14.0,33.0,30.8,47.2
2014-03-18,Cleveland,5.88,7.22,23.0,55.0,31.1,47.6
2014-03-19,Cleveland,6.16,7.31,39.0,50.0,31.4,48.0
2014-03-20,Cleveland,6.16,7.41,33.0,39.0,31.7,48.4
2014-03-21,Cleveland,6.17,7.51,27.0,47.0,32.0,48.8
2014-03-22,Cleveland,6.17,7.61,34.0,52.0,32.3,49.2
2014-03-23,Cleveland,6.20,7.71,21.0,34.0,32.6,49.7
2014-03-24,Cleveland,6.20,7.81,19.0,33.0,32.9,50.1
2014-03-25,Cleveland,6.30,7.91,19.0,38.0,33.2,50.5
2014-03-26,Cleveland,6.38,8.01,17.0,30.0,33.6,50.9
2014-03-27,Cleveland,6.60,8.12,24.0,50.0,33.9,51.4
2014-03-28,Cleveland,6.61,8.22,40.0,56.0,34.2,51.8
2014-03-29,Cleveland,7.23,8.33,33.0,41.0,34.5,52.3
2014-03-30,Cleveland,7.23,8.43,28.0,42.0,34.9,52.7
2014-03-31,Cleveland,7.23,8.54,25.0,59.0,35.2,53.2
2014-04-01,Cleveland,7.24,8.66,47.0,71.0,35.6,53.6
2014-04-02,Cleveland,7.24,8.78,39.0,53.0,35.9,54.1
2014-04-03,Cleveland,8.29,8.9,37.0,48.0,36.3,54.5
2014-04-04,Cleveland,8.64,9.01,39.0,65.0,36.6,55.0
2014-04-05,Cleveland,8.64,9.13,33.0,46.0,37.0,55.4
2014-04-06,Cleveland,8.64,9.26,28.0,54.0,37.3,55.9
2014-04-07,Cleveland,9.25,9.38,37.0,57.0,37.7,56.4
2014-04-08,Cleveland,9.52,9.51,38.0,57.0,38.0,56.8
2014-04-09,Cleveland,9.52,9.64,40.0,52.0,38.4,57.3
2014-04-10,Cleveland,9.84,9.77,43.0,72.0,38.8,57.8
2014-04-11,Cleveland,9.94,9.9,48.0,62.0,39.1,58.2
2014-04-12,Cleveland,9.94,10.04,47.0,74.0,39.5,58.7
2014-04-13,Cleveland,9.94,10.17,63.0,79.0,39.9,59.1
2014-04-14,Cleveland,10.39,10.3,41.0,73.0,40.3,59.6
2014-04-15,Cleveland,10.75,10.43,31.0,41.0,40.6,60.0
2014-04-16,Cleveland,10.75,10.56,25.0,43.0,41.0,60.5
2014-04-17,Cleveland,10.75,10.69,39.0,66.0,41.4,60.9
2014-04-18,Cleveland,10.75,10.82,46.0,66.0,41.7,61.3
2014-04-19,Cleveland,10.75,10.95,38.0,52.0,42.1,61.8
2014-04-20,Cleveland,10.75,11.08,36.0,76.0,42.5,62.2
2014-04-21,Cleveland,10.75,11.21,49.0,79.0,42.8,62.6
2014-04-22,Cleveland,10.79,11.34,43.0,64.0,43.2,63.0
2014-04-23,Cleveland,10.79,11.46,34.0,51.0,43.6,63.4
2014-04-24,Cleveland,10.79,11.58,34.0,56.0,43.9,63.8
2014-04-25,Cleveland,10.97,11.69,41.0,60.0,44.3,64.2
2014-04-26,Cleveland,10.97,11.81,40.0,59.0,44.6,64.6
2014-04-27,Cleveland,10.97,11.93,40.0,52.0,45.0,65.0
2014-04-28,Cleveland,11.13,12.05,47.0,56.0,45.3,65.4
2014-04-29,Cleveland,11.83,12.17,54.0,77.0,45.7,65.7
2014-04-30,Cleveland,12.19,12.29,52.0,61.0,46.0,66.1
2014-05-01,Cleveland,12.20,12.41,47.0,58.0,46.4,66.4
2014-05-02,Cleveland,12.22,12.54,48.0,58.0,46.7,66.8
2014-05-03,Cleveland,12.23,12.66,49.0,64.0,47.1,67.1
2014-05-04,Cleveland,12.23,12.79,41.0,63.0,47.4,67.5
2014-05-05,Cleveland,12.23,12.91,39.0,55.0,47.7,67.8
