avg_stars,date,city,precipitation,temp_min,temp_max
3.8631,2017-02-22,Las Vegas,4.8,39,65
3.859,2017-02-23,Las Vegas,4.8,48,67
3.8131,2017-02-24,Las Vegas,4.8,49,69
3.7819,2017-02-25,Las Vegas,4.95,49,78
3.7003,2017-02-26,Las Vegas,5.16,29,57
3.7977,2017-02-27,Las Vegas,5.16,28,43
3.815,2017-02-28,Las Vegas,5.16,0,0
3.8522,2017-03-01,Las Vegas,5.52,34,62
3.8894,2017-03-02,Las Vegas,6.93,33,63
3.7798,2017-03-03,Las Vegas,6.93,29,39
3.8762,2017-03-04,Las Vegas,6.93,0,0
3.6874,2017-03-05,Las Vegas,6.93,0,0
3.7735,2017-03-06,Las Vegas,6.93,0,0
3.9136,2017-03-07,Las Vegas,7.51,38,57
3.8701,2017-03-08,Las Vegas,7.85,40,61
3.8555,2017-03-09,Las Vegas,7.85,38,58
3.7547,2017-03-10,Las Vegas,8.22,33,59
3.8102,2017-03-11,Las Vegas,8.22,18,33
3.8196,2017-03-12,Las Vegas,8.22,16,30
3.6827,2017-03-13,Las Vegas,8.22,17,31
3.89,2017-03-14,Las Vegas,8.22,22,43
3.8063,2017-03-15,Las Vegas,8.28,17,34
3.8664,2017-03-16,Las Vegas,8.31,18,30
3.7992,2017-03-17,Las Vegas,8.31,20,39
3.6103,2017-03-18,Las Vegas,8.44,19,43
3.781,2017-03-19,Las Vegas,8.44,34,46
3.7661,2017-03-20,Las Vegas,8.44,36,42
3.8382,2017-03-21,Las Vegas,8.44,35,55
3.7705,2017-03-22,Las Vegas,8.44,30,60
3.7445,2017-03-23,Las Vegas,8.44,0,0
3.84,2017-03-24,Las Vegas,8.62,18,52
3.814,2017-03-25,Las Vegas,8.63,38,75
3.8257,2017-03-26,Las Vegas,8.63,53,73
3.7195,2017-03-27,Las Vegas,9.55,52,65
3.783,2017-03-28,Las Vegas,9.58,51,69
3.7885,2017-03-29,Las Vegas,9.69,46,59
3.8982,2017-03-30,Las Vegas,9.69,43,65
3.8471,2017-03-31,Las Vegas,10.26,43,65
3.8206,2017-04-01,Las Vegas,11.36,42,53
3.6989,2017-04-02,Las Vegas,11.36,31,44
3.7669,2017-04-03,Las Vegas,11.36,31,63
3.8488,2017-04-04,Las Vegas,11.4,41,71
3.779,2017-04-05,Las Vegas,11.41,49,64
3.9394,2017-04-06,Las Vegas,11.61,46,76
3.9697,2017-04-07,Las Vegas,12.21,36,58
3.8047,2017-04-08,Las Vegas,12.27,28,42
3.793,2017-04-09,Las Vegas,12.27,27,61
3.8537,2017-04-10,Las Vegas,12.27,32,76
3.8962,2017-04-11,Las Vegas,12.27,45,80
3.8513,2017-04-12,Las Vegas,12.36,49,70
3.8825,2017-04-13,Las Vegas,12.36,41,67
3.8123,2017-04-14,Las Vegas,12.37,41,62
3.7697,2017-04-15,Las Vegas,12.37,44,76
3.769,2017-04-16,Las Vegas,12.4,47,82
3.8698,2017-04-17,Las Vegas,12.95,54,74
3.7897,2017-04-18,Las Vegas,12.95,42,70
3.8497,2017-04-19,Las Vegas,12.97,42,73
3.8995,2017-04-20,Las Vegas,13.69,56,74
3.8501,2017-04-21,Las Vegas,13.84,59,78
3.7891,2017-04-22,Las Vegas,13.84,46,71
3.8448,2017-04-23,Las Vegas,13.84,37,58
3.7492,2017-04-24,Las Vegas,13.84,36,72
3.7801,2017-04-25,Las Vegas,13.93,40,65
3.7457,2017-04-26,Las Vegas,13.98,52,67
3.7327,2017-04-27,Las Vegas,13.98,52,80
3.8019,2017-04-28,Las Vegas,14.08,49,83
3.7728,2017-04-29,Las Vegas,14.35,48,76
3.7259,2017-04-30,Las Vegas,14.39,56,79
3.8326,2017-05-01,Las Vegas,14.39,60,89
3.7997,2017-05-02,Las Vegas,15.37,52,83
3.8752,2017-05-03,Las Vegas,15.41,49,64
3.9539,2017-05-04,Las Vegas,15.41,46,63
3.7919,2017-05-05,Las Vegas,15.89,51,68
3.7561,2017-05-06,Las Vegas,16.67,45,74
3.8304,2017-05-07,Las Vegas,16.92,43,50
3.8014,2017-05-08,Las Vegas,16.92,37,58
3.8337,2017-05-09,Las Vegas,16.92,32,59
3.8652,2017-05-10,Las Vegas,16.92,32,68
3.7561,2017-05-11,Las Vegas,16.92,46,75
3.7122,2017-05-12,Las Vegas,17.32,51,55
3.7577,2017-05-13,Las Vegas,17.32,51,59
3.7402,2017-05-14,Las Vegas,17.32,50,70
3.6861,2017-05-15,Las Vegas,17.32,41,71
3.7306,2017-05-16,Las Vegas,17.32,40,75
3.9867,2017-05-17,Las Vegas,17.32,43,84
3.9943,2017-05-18,Las Vegas,17.32,43,89
3.7424,2017-05-19,Las Vegas,17.37,62,86
3.7917,2017-05-20,Las Vegas,17.39,57,84
3.7606,2017-05-21,Las Vegas,17.39,57,76
3.8725,2017-05-22,Las Vegas,17.83,60,77
3.8204,2017-05-23,Las Vegas,17.86,48,69
3.9064,2017-05-24,Las Vegas,17.87,48,75
3.8056,2017-05-25,Las Vegas,18.27,57,69
3.8953,2017-05-26,Las Vegas,18.5,57,69
3.8366,2017-05-27,Las Vegas,18.99,55,70
3.7332,2017-05-28,Las Vegas,19.11,56,76
3.9115,2017-05-29,Las Vegas,19.51,56,81
3.894,2017-05-30,Las Vegas,19.51,61,81
3.6989,2017-05-31,Las Vegas,19.51,55,80
3.7914,2017-06-01,Las Vegas,19.51,54,77
3.8359,2017-06-02,Las Vegas,19.51,49,76
3.8711,2017-06-03,Las Vegas,19.51,49,80
3.8228,2017-06-04,Las Vegas,19.51,54,84
3.8138,2017-06-05,Las Vegas,19.67,54,83
3.8027,2017-06-06,Las Vegas,19.67,57,78
3.8129,2017-06-07,Las Vegas,19.67,55,66
3.7511,2017-06-08,Las Vegas,19.67,50,68
3.8226,2017-06-09,Las Vegas,19.67,49,74
3.7186,2017-06-10,Las Vegas,19.67,49,80
3.8351,2017-06-11,Las Vegas,19.67,60,86
3.8172,2017-06-12,Las Vegas,19.67,60,89
3.8255,2017-06-13,Las Vegas,19.67,60,90
3.7946,2017-06-14,Las Vegas,20.02,65,94
3.8239,2017-06-15,Las Vegas,20.05,67,89
3.76,2017-06-16,Las Vegas,20.58,68,87
3.8925,2017-06-17,Las Vegas,21.58,63,84
3.7569,2017-06-18,Las Vegas,21.58,63,91
3.709,2017-06-19,Las Vegas,22.32,63,90
3.6647,2017-06-20,Las Vegas,22.82,59,83
3.747,2017-06-21,Las Vegas,22.82,59,80
3.7894,2017-06-22,Las Vegas,22.82,61,82
3.8013,2017-06-23,Las Vegas,22.92,62,87
3.7181,2017-06-24,Las Vegas,23.86,67,78
3.7925,2017-06-25,Las Vegas,23.86,60,80
3.8046,2017-06-26,Las Vegas,23.86,51,77
3.8604,2017-06-27,Las Vegas,23.86,51,75
3.865,2017-06-28,Las Vegas,23.86,49,71
3.7855,2017-06-29,Las Vegas,23.86,49,78
3.8411,2017-06-30,Las Vegas,24.31,56,87
3.7433,2017-07-01,Las Vegas,24.44,67,89
3.7386,2017-07-02,Las Vegas,24.69,65,89
3.6808,2017-07-03,Las Vegas,24.69,63,86
3.7595,2017-07-04,Las Vegas,24.8,62,88
3.6909,2017-07-05,Las Vegas,24.8,63,76
3.8109,2017-07-06,Las Vegas,25.04,63,94
3.7815,2017-07-07,Las Vegas,25.25,68,84
3.802,2017-07-08,Las Vegas,25.33,67,83
3.8123,2017-07-09,Las Vegas,25.47,55,82
3.8331,2017-07-10,Las Vegas,25.47,0,0
3.739,2017-07-11,Las Vegas,26.01,55,82
3.7823,2017-07-12,Las Vegas,26.69,67,84
3.8993,2017-07-13,Las Vegas,26.69,67,91
3.8381,2017-07-14,Las Vegas,27.05,73,79
3.8191,2017-07-15,Las Vegas,27.2,65,87
3.8032,2017-07-16,Las Vegas,27.2,60,81
3.9177,2017-07-17,Las Vegas,27.2,60,84
3.8225,2017-07-18,Las Vegas,27.2,65,89
3.8618,2017-07-19,Las Vegas,27.2,67,92
3.9214,2017-07-20,Las Vegas,27.2,68,94
3.7924,2017-07-21,Las Vegas,27.2,69,90
3.8383,2017-07-22,Las Vegas,27.2,71,92
3.7548,2017-07-23,Las Vegas,27.74,74,80
3.7587,2017-07-24,Las Vegas,27.86,69,83
3.8359,2017-07-25,Las Vegas,27.86,65,82
3.7649,2017-07-26,Las Vegas,27.86,58,81
3.7953,2017-07-27,Las Vegas,27.86,0,0
3.7789,2017-07-28,Las Vegas,28.94,64,88
3.9124,2017-07-29,Las Vegas,28.94,0,0
3.8352,2017-07-30,Las Vegas,28.94,58,82
3.7817,2017-07-31,Las Vegas,28.94,58,86
3.8233,2017-08-01,Las Vegas,28.94,60,87
3.8159,2017-08-02,Las Vegas,28.94,0,0
3.8829,2017-08-03,Las Vegas,29.14,64,86
3.7046,2017-08-04,Las Vegas,29.14,64,89
3.8756,2017-08-05,Las Vegas,29.42,60,86
3.7821,2017-08-06,Las Vegas,29.43,59,78
3.7046,2017-08-07,Las Vegas,29.43,55,75
3.831,2017-08-08,Las Vegas,29.55,60,74
3.8383,2017-08-09,Las Vegas,29.55,54,81
3.8148,2017-08-10,Las Vegas,29.55,53,83
3.838,2017-08-11,Las Vegas,29.58,57,80
3.8935,2017-08-12,Las Vegas,29.74,64,84
3.8292,2017-08-13,Las Vegas,29.74,57,81
3.7642,2017-08-14,Las Vegas,29.74,57,83
3.8114,2017-08-15,Las Vegas,29.74,61,83
3.8121,2017-08-16,Las Vegas,29.74,64,89
3.8966,2017-08-17,Las Vegas,29.74,64,91
3.9379,2017-08-18,Las Vegas,30.15,64,89
3.8602,2017-08-19,Las Vegas,30.33,64,88
3.7566,2017-08-20,Las Vegas,30.97,62,85
3.8354,2017-08-21,Las Vegas,30.97,62,89
3.8556,2017-08-22,Las Vegas,30.97,64,89
3.8324,2017-08-23,Las Vegas,31.83,64,87
3.8792,2017-08-24,Las Vegas,31.83,58,80
3.6887,2017-08-25,Las Vegas,31.9,53,77
3.7563,2017-08-26,Las Vegas,31.9,51,78
3.7336,2017-08-27,Las Vegas,31.9,51,79
3.9094,2017-08-28,Las Vegas,31.9,56,81
3.7836,2017-08-29,Las Vegas,31.9,64,78
3.8651,2017-08-30,Las Vegas,31.9,56,80
3.7396,2017-08-31,Las Vegas,31.9,56,81
3.8841,2017-09-01,Las Vegas,31.9,53,80
3.8772,2017-09-02,Las Vegas,32.0,53,80
3.8231,2017-09-03,Las Vegas,32.08,55,69
3.7158,2017-09-04,Las Vegas,32.08,54,76
3.7504,2017-09-05,Las Vegas,32.26,53,83
3.9444,2017-09-06,Las Vegas,32.26,57,74
3.9604,2017-09-07,Las Vegas,32.33,49,71
3.9655,2017-09-08,Las Vegas,32.57,50,67
3.9198,2017-09-09,Las Vegas,32.57,46,71
3.8253,2017-09-10,Las Vegas,32.57,45,72
3.7254,2017-09-11,Las Vegas,32.57,44,73
3.8368,2017-09-12,Las Vegas,32.57,46,75
3.7842,2017-09-13,Las Vegas,32.57,54,75
3.8622,2017-09-14,Las Vegas,32.65,57,83
3.9293,2017-09-15,Las Vegas,32.65,59,73
3.8798,2017-09-16,Las Vegas,32.65,60,78
3.8343,2017-09-17,Las Vegas,32.65,59,83
3.8631,2017-09-18,Las Vegas,32.65,60,86
3.9086,2017-09-19,Las Vegas,32.65,61,87
3.8759,2017-09-20,Las Vegas,32.65,61,87
3.8621,2017-09-21,Las Vegas,32.65,61,86
3.8996,2017-09-22,Las Vegas,32.65,60,90
3.831,2017-09-23,Las Vegas,32.65,57,92
3.7917,2017-09-24,Las Vegas,32.65,56,93
3.8218,2017-09-25,Las Vegas,32.65,60,93
3.9249,2017-09-26,Las Vegas,32.65,64,91
3.8563,2017-09-27,Las Vegas,32.65,64,91
3.8965,2017-09-28,Las Vegas,32.65,62,93
3.8846,2017-09-29,Las Vegas,32.65,47,74
3.7422,2017-09-30,Las Vegas,32.65,0,0
3.8669,2017-10-01,Las Vegas,32.65,39,66
3.8337,2017-10-02,Las Vegas,32.65,38,73
3.8908,2017-10-03,Las Vegas,32.65,40,79
3.823,2017-10-04,Las Vegas,32.65,45,81
3.8022,2017-10-05,Las Vegas,32.65,48,84
3.8548,2017-10-06,Las Vegas,33.03,65,70
3.899,2017-10-07,Las Vegas,33.03,63,73
3.8601,2017-10-08,Las Vegas,33.53,63,84
3.8771,2017-10-09,Las Vegas,33.93,67,75
3.8619,2017-10-10,Las Vegas,34.02,66,78
3.9128,2017-10-11,Las Vegas,34.02,64,83
3.9111,2017-10-12,Las Vegas,34.89,63,79
3.901,2017-10-13,Las Vegas,34.89,62,69
3.9366,2017-10-14,Las Vegas,34.89,53,76
3.7844,2017-10-15,Las Vegas,34.89,0,0
3.8583,2017-10-16,Las Vegas,35.21,50,71
3.8248,2017-10-17,Las Vegas,35.21,36,62
3.8671,2017-10-18,Las Vegas,35.21,36,65
3.9143,2017-10-19,Las Vegas,35.21,40,73
3.9444,2017-10-20,Las Vegas,35.21,41,73
3.8885,2017-10-21,Las Vegas,35.21,42,78
3.7647,2017-10-22,Las Vegas,35.21,42,77
3.7374,2017-10-23,Las Vegas,35.21,47,80
3.8349,2017-10-24,Las Vegas,36.18,47,80
3.8074,2017-10-25,Las Vegas,36.19,45,61
3.8222,2017-10-26,Las Vegas,36.22,36,47
3.8403,2017-10-27,Las Vegas,36.22,35,55
3.8875,2017-10-28,Las Vegas,36.22,35,74
3.8468,2017-10-29,Las Vegas,36.92,39,55
3.7913,2017-10-30,Las Vegas,37.0,39,44
3.7692,2017-10-31,Las Vegas,37.0,39,49
3.7351,2017-11-01,Las Vegas,37.0,31,48
3.8654,2017-11-02,Las Vegas,37.39,37,50
3.9257,2017-11-03,Las Vegas,37.46,49,70
3.865,2017-11-04,Las Vegas,37.47,35,60
3.6947,2017-11-05,Las Vegas,37.61,35,62
3.8381,2017-11-06,Las Vegas,38.81,53,67
4.0551,2017-11-07,Las Vegas,38.81,0,0
3.9135,2017-11-08,Las Vegas,38.83,34,41
3.9194,2017-11-09,Las Vegas,38.83,29,54
3.863,2017-11-10,Las Vegas,38.83,30,55
3.7977,2017-11-11,Las Vegas,38.83,19,33
3.7907,2017-11-12,Las Vegas,38.83,19,40
3.7755,2017-11-13,Las Vegas,38.87,26,48
3.9186,2017-11-14,Las Vegas,38.87,38,46
3.8745,2017-11-15,Las Vegas,38.87,28,46
3.9665,2017-11-16,Las Vegas,38.9,28,49
3.7951,2017-11-17,Las Vegas,38.9,38,47
3.9253,2017-11-18,Las Vegas,38.93,31,46
3.81,2017-11-19,Las Vegas,40.73,37,61
3.8112,2017-11-20,Las Vegas,40.74,33,41
3.8975,2017-11-21,Las Vegas,40.74,28,45
3.8255,2017-11-22,Las Vegas,40.83,27,58
3.7516,2017-11-23,Las Vegas,40.83,23,38
3.6817,2017-11-24,Las Vegas,40.83,22,43
3.7851,2017-11-25,Las Vegas,40.83,26,56
3.789,2017-11-26,Las Vegas,40.83,36,55
3.8277,2017-11-27,Las Vegas,40.83,30,46
3.8797,2017-11-28,Las Vegas,40.83,30,55
3.9072,2017-11-29,Las Vegas,40.83,30,67
3.8644,2017-11-30,Las Vegas,40.83,31,55
3.9024,2017-12-01,Las Vegas,40.96,32,61
3.7972,2017-12-02,Las Vegas,40.96,28,49
3.9068,2017-12-03,Las Vegas,40.96,28,51
3.8173,2017-12-04,Las Vegas,40.96,28,56
3.9294,2017-12-05,Las Vegas,40.96,0,0
3.9301,2017-12-06,Las Vegas,41.31,31,55
3.9632,2017-12-07,Las Vegas,41.31,31,44
3.9083,2017-12-08,Las Vegas,41.31,24,37
3.8169,2017-12-09,Las Vegas,41.31,21,30
3.9106,2017-12-10,Las Vegas,41.31,21,39
3.8576,2017-12-11,Las Vegas,41.31,30,34
